IFDM
Sigla;Código;Município;2006;2007;2008;2009;2010;
RS;4305603;Colorado;0,652217208;0,730430896;0,787757303;0,726256823;0,7421474693;
RS;4305702;Condor;0,690917986;0,718059373;0,542506456;0,71487458;0,7356726933;
RS;4305801;Constantina;0,650738864;0,655902637;0,72558348;0,722159084;0,7282974238;
RS;4305835;Coqueiro Baixo;0,676177596;0,764313011;0,669767784;0,739417113;0,751427774;
RS;4305850;Coqueiros do Sul;0,650515129;0,705099038;0,570575519;0,683013772;0,7255688539;
RS;4305871;Coronel Barros;0,700502503;0,693581505;0,666756603;0,762661555;0,7237948308;
RS;4305900;Coronel Bicaco;0,63638986;0,665396961;0,716515824;0,688637491;0,672440611;
RS;4305934;Coronel Pilar;0,677068141;0,757052698;0,630258379;0,736363268;0,7275831243;
RS;4305959;Cotiporã;0,708717916;0,709476475;0,848757144;0,72027527;0,7457566818;
RS;4305975;Coxilha;0,618209232;0,648232124;0,48456774;0,700743592;0,7062649213;
RS;4306007;Crissiumal;0,66193569;0,670313811;0,513855735;0,709188162;0,7217207069;
RS;4306056;Cristal;0,60324791;0,589661454;0,774726253;0,592722966;0,6097996824;
RS;4306072;Cristal do Sul;0,590933914;0,581337672;0,594281418;0,629299623;0,6420246198;
RS;4306106;Cruz Alta;0,679536206;0,698984331;0,645368933;0,761282022;0,7245128054;
RS;4306130;Cruzaltense;0,693948463;0,757023218;0,769570871;0,750490472;0,6858647189;
RS;4306205;Cruzeiro do Sul;0,661622499;0,654078189;0,737753105;0,716751835;0,7082677933;
RS;4306304;David Canabarro;0,703828732;0,697343147;0,576060004;0,740648501;0,7322550571;
RS;4306320;Derrubadas;0,641564975;0,68089694;0,584521862;0,694792027;0,7057299613;
RS;4306353;Dezesseis de Novembro;0,603731609;0,588797147;0,634078025;0,614268732;0,5825327914;
RS;4306379;Dilermando de Aguiar;0,572299925;0,655497573;0,726319187;0,667363773;0,6412002396;
RS;4306403;Dois Irmãos;0,701506676;0,667181586;0,76412173;0,724327557;0,7905905254;
RS;4306429;Dois Irmãos das Missões;0,610582941;0,688081608;0,702834268;0,703074457;0,7045088998;
RS;4306452;Dois Lajeados;0,728113178;0,789043011;0,544991034;0,730293206;0,7400685914;
RS;4306502;Dom Feliciano;0,603189091;0,634918826;0,582905023;0,659633833;0,6419493423;
RS;4306551;Dom Pedro de Alcântara;0,697410341;0,707971213;0,466182764;0,711481071;0,8203987964;
RS;4306601;Dom Pedrito;0,643084291;0,652908151;0,52673417;0,698569161;0,6741125037;
RS;4306700;Dona Francisca;0,657353107;0,682890765;0,622771902;0,700820029;0,6767256853;
RS;4306734;Doutor Maurício Cardoso;0,665536183;0,68452661;0,707205152;0,691360849;0,6951783357;
RS;4306759;Doutor Ricardo;0,621918;0,683794568;0,670689364;0,750306597;0,7563878704;
RS;4306767;Eldorado do Sul;0,733462333;0,768538043;0,65201733;0,769444747;0,7926613507;
RS;4306809;Encantado;0,747565635;0,742280396;0,689997803;0,786147827;0,7854149252;
RS;4306908;Encruzilhada do Sul;0,660820514;0,64986646;0,531221912;0,646672247;0,666944411;
RS;4306924;Engenho Velho;0,685325205;0,674666449;0,661699087;0,66902115;0,6788469014;
RS;4306932;Entre-Ijuís;0,638144951;0,670142133;0,688540264;0,650839626;0,6754423978;
RS;4306957;Entre Rios do Sul;0,645245042;0,716748132;0,739879196;0,73226273;0,7694594023;
RS;4306973;Erebango;0,644690045;0,675264736;0,661293014;0,697336935;0,7190200716;
RS;4307005;Erechim;0,773492636;0,81437409;0,668805995;0,802262173;0,8337215263;
RS;4307054;Ernestina;0,694650318;0,70605583;0,680486902;0,700651086;0,7336274629;
RS;4307104;Herval;0,589328372;0,621537698;0,58242282;0,612733177;0,6379302124;
RS;4307203;Erval Grande;0,650749741;0,673879934;0,662259776;0,693128237;0,6988022632;
RS;4307302;Erval Seco;0,683750904;0,670352475;0,686511066;0,644430434;0,6613608066;
RS;4307401;Esmeralda;0,614097938;0,699309359;0,513802623;0,68965504;0,6751925466;
RS;4307450;Esperança do Sul;0,576963564;0,633636192;0,633655094;0,678089281;0,7040831689;
RS;4307500;Espumoso;0,742206856;0,736511124;0,541150848;0,764036677;0,7490215938;
RS;4307559;Estação;0,672049852;0,686944706;0,749980606;0,725493836;0,7339608388;
RS;4307609;Estância Velha;0,695806249;0,660506097;0,649582944;0,738899448;0,7802522387;
RS;4307708;Esteio;0,69104346;0,694034965;0,6559112;0,773249253;0,8199813986;
RS;4307807;Estrela;0,740048209;0,747044416;0,707886977;0,741916909;0,8206078633;
RS;4307815;Estrela Velha;0,608664384;0,66693904;0,698031392;0,66368933;0,6818873914;
RS;4307831;Eugênio de Castro;0,713471945;0,664370264;0,729206612;0,673888674;0,6351365522;
RS;4307864;Fagundes Varela;0,755929908;0,735535642;0,547491413;0,767012585;0,7470176955;
RS;4307906;Farroupilha;0,803259969;0,807638593;0,613217323;0,844841716;0,8739375576;
RS;4308003;Faxinal do Soturno;0,681483217;0,674257539;0,624233223;0,694996316;0,6944015801;
RS;4308052;Faxinalzinho;0,591964647;0,654640917;0,733983108;0,640937462;0,6455709932;
RS;4308078;Fazenda Vilanova;0,644265748;0,693345494;0,656070284;0,700655374;0,6999841609;
RS;4308102;Feliz;0,707096876;0,699852229;0,586641575;0,735423709;0,7727005971;
RS;4308201;Flores da Cunha;0,708252802;0,703071468;0,457944545;0,746341756;0,7807667585;
RS;4308250;Floriano Peixoto;0,596853662;0,647123643;0,586404663;0,623513473;0,6918489535;
RS;4308300;Fontoura Xavier;0,617377863;0,605606547;0,433967635;0,480831862;0,6289386395;
RS;4308409;Formigueiro;0,635424115;0,666993479;0,735697888;0,633508413;0,6565640866;
RS;4308433;Forquetinha;0,629942025;0,664917881;0,59104724;0,657791812;0,6761577295;
RS;4308458;Fortaleza dos Valos;0,675002674;0,691499828;0,513774708;0,703842646;0,730677429;
RS;4308508;Frederico Westphalen;0,73688902;0,709834235;0,576443056;0,781926756;0,7945864287;
RS;4308607;Garibaldi;0,766649916;0,783088207;0,765838101;0,796361922;0,8387956069;
RS;4308656;Garruchos;0,589825926;0,655339294;0,428194646;0,662413005;0,6680670382;
RS;4308706;Gaurama;0,689014252;0,700707855;0,551588387;0,691999422;0,6941778012;
RS;4308805;General Câmara;0,578524895;0,597682555;0,522736324;0,63179805;0,6010073551;
RS;4308854;Gentil;0,699412875;0,681423936;0,524059333;0,615551037;0,6604023559;
RS;4308904;Getúlio Vargas;0,698836798;0,718764834;0,657962249;0,685231485;0,7259686491;
RS;4309001;Giruá;0,659580453;0,696003535;0,488756806;0,729991158;0,7561348105;
RS;4309050;Glorinha;0,607602845;0,611921504;0,632558138;0,706312961;0,7086030632;
RS;4309100;Gramado;0,695206049;0,692904387;0,719988322;0,735554937;0,7838778419;
RS;4309126;Gramado dos Loureiros;0,60195242;0,642156237;0,660385862;0,617108507;0,5982884655;
RS;4309159;Gramado Xavier;0,607014197;0,582912805;0,583265402;0,643971851;0,6193808627;
RS;4309209;Gravataí;0,787653051;0,773182102;0,778108539;0,713185861;0,7548105591;
RS;4309258;Guabiju;0,710536174;0,736891478;0,755682207;0,761636222;0,73778643;
RS;4309308;Guaíba;0,751487178;0,704958845;0,67372417;0,723271381;0,7216608726;
RS;4309407;Guaporé;0,715849004;0,75568623;0,774178973;0,78224545;0,7927583255;
RS;4309506;Guarani das Missões;0,693392038;0,680167396;0,72134021;0,72379858;0,7523627708;
RS;4309555;Harmonia;0,766735901;0,789983581;0,716568641;0,742983439;0,7599504099;
RS;4309571;Herveiras;0,614779189;0,654467509;0,640269006;0,668893783;0,6841858595;
RS;4309605;Horizontina;0,759805718;0,827609254;0,843095146;0,813734892;0,8326097877;
RS;4309654;Hulha Negra;0,575767479;0,67730369;0,702262488;0,674642087;0,652775946;
RS;4309704;Humaitá;0,699891;0,731338628;0,717470239;0,72933176;0,7266522012;
RS;4309753;Ibarama;0,549846144;0,621932778;0,641914544;0,66895694;0,6730120227;
RS;4309803;Ibiaçá;0,70229159;0,718105705;0,731307417;0,716199528;0,7039049878;
RS;4309902;Ibiraiaras;0,728211759;0,717398483;0,713427302;0,687397847;0,658221183;
RS;4309951;Ibirapuitã;0,630794763;0,688128862;0,593951177;0,63113286;0,6288489438;
RS;4310009;Ibirubá;0,71155655;0,755883974;0,795438239;0,791223453;0,7867202459;
RS;4310108;Igrejinha;0,684336929;0,706175675;0,702805152;0,720268837;0,7828856673;
RS;4310207;Ijuí;0,71674856;0,743531033;0,795050818;0,830320998;0,8470482207;
RS;4310306;Ilópolis;0,643766434;0,681097723;0,654230293;0,704531805;0,7240004348;
RS;4310330;Imbé;0,724985882;0,725075443;0,580818367;0,737424173;0,6977799328;
RS;4310363;Imigrante;0,721123187;0,800486951;0,686547842;0,779111478;0,8308105415;
RS;4310405;Independência;0,706559144;0,742590538;0,920953015;0,719100046;0,6985419401;
RS;4310413;Inhacorá;0,69381686;0,729414477;0,548458344;0,725573592;0,7002986537;
RS;4310439;Ipê;0,678795766;0,687054243;0,744691454;0,692680796;0,709358689;
RS;4310462;Ipiranga do Sul;0,701989303;0,693968659;0,630105769;0,728339413;0,7312653312;
RS;4310504;Iraí;0,652207193;0,621013242;0,695371225;0,683002075;0,6696254846;
RS;4310538;Itaara;0,621861629;0,681200077;0,821169282;0,694352983;0,6472065136;
RS;4310553;Itacurubi;0,584283458;0,638526194;0,581665801;0,650797362;0,6589555772;
RS;4310579;Itapuca;0,630125712;0,652494282;0,636121081;0,627898661;0,5912804481;
RS;4310603;Itaqui;0,659378346;0,636026842;0,664204138;0,678239903;0,6500919112;
RS;4310652;Itati;0,702695649;0,599100588;0,611733008;0,611205919;0,58316107;
RS;4310702;Itatiba do Sul;0,624755012;0,65115106;0,58663105;0,622216988;0,6296502063;
RS;4310751;Ivorá;0,73574731;0,760021743;0,72104717;0,734510462;0,712059452;
RS;4310801;Ivoti;0,706142065;0,710657587;0,686101697;0,732533324;0,7575025258;
RS;4310850;Jaboticaba;0,669791608;0,682309658;0,703422356;0,707036141;0,6841549614;
RS;4310876;Jacuizinho;0,572937462;0,581595604;0,542980728;0,573879283;0,5906266428;
RS;4310900;Jacutinga;0,690265092;0,684963118;0,699484173;0,694257839;0,6675034797;
RS;4311007;Jaguarão;0,63777447;0,64044038;0,634072229;0,67636837;0,6673707948;
RS;4311106;Jaguari;0,649041586;0,662566076;0,65383075;0,654475227;0,6623218234;
RS;4311122;Jaquirana;0,563969684;0,571572775;0,559071869;0,586994702;0,6227646848;
RS;4311130;Jari;0,61447611;0,610546617;0,594648347;0,599024706;0,5917867103;
RS;4311155;Jóia;0,659638048;0,672173711;0,680278411;0,723098801;0,7033597855;
RS;4311205;Júlio de Castilhos;0,642214556;0,668276349;0,624612144;0,668407882;0,6609749814;
RS;4311239;Lagoa Bonita do Sul;0,596239499;0,61938706;0,639784476;0,657810048;0,5968927112;
RS;4311254;Lagoão;0,562957657;0,613235638;0,612951347;0,607201089;0,6174556459;
RS;4311270;Lagoa dos Três Cantos;0,646900545;0,73039913;0,746175484;0,78390113;0,7956537582;
RS;4311304;Lagoa Vermelha;0,66654412;0,677656753;0,675667198;0,7074432;0,7424537763;
RS;4311403;Lajeado;0,809997968;0,838085433;0,849627814;0,839387095;0,8493113422;
RS;4311429;Lajeado do Bugre;0,524999143;0,620339491;0,594078304;0,612596699;0,6077046955;
RS;4311502;Lavras do Sul;0,586116668;0,562618449;0,593517456;0,628464476;0,6014541021;
RS;4311601;Liberato Salzano;0,634242682;0,587318611;0,606505076;0,629661303;0,6439630341;
RS;4311627;Lindolfo Collor;0,738720681;0,674106787;0,656498172;0,636105702;0,6706787471;
RS;4311643;Linha Nova;0,67326519;0,768495863;0,742368715;0,770850231;0,739042565;
RS;4311700;Machadinho;0,668834188;0,691972189;0,66027593;0,674677341;0,6573740472;
RS;4311718;Maçambara;0,648343565;0,6610844;0,609273302;0,627607188;0,5885084613;
RS;4311734;Mampituba;0,695550882;0,682208298;0,632293219;0,684025609;0,6304314053;
RS;4311759;Manoel Viana;0,622943997;0,574917555;0,59846719;0,628973213;0,6325409885;
RS;4311775;Maquiné;0,660410603;0,656006643;0,717280258;0,687555449;0,5948304888;
RS;4311791;Maratá;0,626407044;0,672829662;0,684689963;0,69356604;0,7142918177;
RS;4311809;Marau;0,798334256;0,844317062;0,823764661;0,778951297;0,8123787664;
RS;4311908;Marcelino Ramos;0,63971445;0,677220947;0,666144232;0,664636052;0,6891679209;
RS;4311981;Mariana Pimentel;0,553647888;0,584014588;0,646147448;0,645894542;0,6284137376;
RS;4312005;Mariano Moro;0,690425816;0,752450804;0,709402547;0,780510239;0,7588299516;
RS;4312054;Marques de Souza;0,704520965;0,731114757;0,731981586;0,77824626;0,7752970169;
RS;4312104;Mata;0,620374065;0,619948734;0,628575679;0,633064899;0,6516221715;
RS;4312138;Mato Castelhano;0,681454024;0,683235677;0,637592981;0,674855414;0,6492708611;
RS;4312153;Mato Leitão;0,749687294;0,725109533;0,72859949;0,760826239;0,72433275;
RS;4312179;Mato Queimado;0,631406974;0,723994878;0,700644844;0,756515528;0,7487862832;
RS;4312203;Maximiliano de Almeida;0,662590432;0,682605953;0,686345762;0,680036318;0,6668105717;
RS;4312252;Minas do Leão;0,631248075;0,622709161;0,57551434;0,690659316;0,6578110076;
RS;4312302;Miraguaí;0,563186155;0,610417639;0,633419939;0,674494791;0,7246163514;
RS;4312351;Montauri;0,702635349;0,744322476;0,767349617;0,763773349;0,7584657192;
RS;4312377;Monte Alegre dos Campos;0,516432719;0,594791391;0,547928074;0,581663346;0,6310231567;
RS;4312385;Monte Belo do Sul;0,736958378;0,754089481;0,688884752;0,742126702;0,762291718;
RS;4312401;Montenegro;0,746371429;0,808286241;0,756028154;0,74343906;0,7749514204;
RS;4312427;Mormaço;0,624426184;0,681114892;0,661943457;0,758239762;0,7526010922;
RS;4312443;Morrinhos do Sul;0,662646209;0,71461116;0,710041804;0,719710509;0,7356008305;
RS;4312450;Morro Redondo;0,631721448;0,696488259;0,697333591;0,639391248;0,642960942;
RS;4312476;Morro Reuter;0,654911362;0,664409612;0,678451538;0,756637203;0,719365684;
RS;4312500;Mostardas;0,639605789;0,632737397;0,651115065;0,691069328;0,6497081009;
RS;4312609;Muçum;0,76105721;0,734131237;0,704701722;0,743808786;0,7495923879;
RS;4312617;Muitos Capões;0,645740214;0,606144331;0,618617833;0,663917572;0,6367456316;
RS;4312625;Muliterno;0,572080048;0,642261156;0,673421973;0,729769974;0,7014803767;
RS;4312658;Não-Me-Toque;0,731385626;0,790278867;0,826590887;0,807926646;0,8370591075;
RS;4312674;Nicolau Vergueiro;0,665583298;0,658639689;0,738830363;0,781613552;0,7648859602;
RS;4312708;Nonoai;0,610819872;0,665499809;0,674861799;0,681909599;0,6582895557;
RS;4312757;Nova Alvorada;0,669657862;0,690601435;0,694033435;0,754853698;0,7770537989;
RS;4312807;Nova Araçá;0,77633955;0,80708065;0,80516355;0,772721534;0,7440982693;
RS;4312906;Nova Bassano;0,805514195;0,785740666;0,829374012;0,770182004;0,8548493588;
RS;4312955;Nova Boa Vista;0,672783294;0,722020467;0,714454294;0,762704789;0,7357897052;
RS;4313003;Nova Bréscia;0,7722401;0,785291696;0,793864331;0,787042385;0,7894532772;
RS;4313011;Nova Candelária;0,618598853;0,70725749;0,702520264;0,753901531;0,7401117903;
RS;4313037;Nova Esperança do Sul;0,663581511;0,671151403;0,680757;0,698997944;0,7355237173;
RS;4313060;Nova Hartz;0,636085874;0,623349048;0,62600738;0,666930867;0,6989450978;
RS;4313086;Nova Pádua;0,806270562;0,770052439;0,731106004;0,773465687;0,8221450997;
RS;4313102;Nova Palma;0,691883686;0,700375609;0,703661361;0,719154367;0,7189238158;
RS;4313201;Nova Petrópolis;0,722647107;0,72363202;0,728207625;0,774929106;0,7870048476;
RS;4313300;Nova Prata;0,762242456;0,718867547;0,74109479;0,691461431;0,7511002816;
RS;4313334;Nova Ramada;0,706747158;0,711436342;0,765765468;0,766182927;0,7510179899;
RS;4313359;Nova Roma do Sul;0,763921034;0,744459196;0,747978099;0,745683824;0,7967739998;
RS;4313375;Nova Santa Rita;0,658715873;0,712823876;0,753727171;0,711907701;0,7022437347;
RS;4313391;Novo Cabrais;0,568972218;0,610833823;0,630116806;0,675031131;0,6803800052;
RS;4313409;Novo Hamburgo;0,680093975;0,712606712;0,706079894;0,739372244;0,7817649603;
RS;4313425;Novo Machado;0,640828787;0,717882797;0,732951238;0,693010295;0,6877509464;
RS;4313441;Novo Tiradentes;0,554685976;0,653479343;0,655169459;0,649829921;0,6992973977;
RS;4313466;Novo Xingu;0,675055884;0,665396467;0,667668403;0,666835424;0,6654886908;
RS;4313490;Novo Barreiro;0,666150941;0,665828111;0,663895936;0,666399391;0,6765213971;
RS;4313508;Osório;0,750000317;0,719458082;0,738536202;0,754831154;0,8292262563;
RS;4313607;Paim Filho;0,679728542;0,720531242;0,699027046;0,711671193;0,7051557081;
RS;4313656;Palmares do Sul;0,632733179;0,633650005;0,636411068;0,670209998;0,7080871379;
RS;4313706;Palmeira das Missões;0,69155676;0,68662207;0,73135383;0,749246801;0,7505033775;
RS;4313805;Palmitinho;0,723152013;0,694039294;0,704139287;0,690848243;0,722223759;
RS;4313904;Panambi;0,716107097;0,789933289;0,8741033;0,773505728;0,8302906597;
RS;4313953;Pantano Grande;0,564980599;0,620108995;0,648656016;0,640967436;0,6752891845;
RS;4314001;Paraí;0,743630366;0,76473042;0,749400888;0,73968744;0,7376147422;
RS;4314027;Paraíso do Sul;0,581715396;0,635887261;0,620607096;0,687930727;0,677903051;
RS;4314035;Pareci Novo;0,731871283;0,708432448;0,735838612;0,743958477;0,7158239853;
RS;4314050;Parobé;0,612023252;0,631161758;0,633288769;0,628662584;0,7075218197;
RS;4314068;Passa Sete;0,56969773;0,604133855;0,666785929;0,668815545;0,7124693321;
RS;4314076;Passo do Sobrado;0,665858043;0,699678863;0,722708782;0,652005147;0,7096871178;
RS;4314100;Passo Fundo;0,786027183;0,781647305;0,794127215;0,799351884;0,8045244951;
RS;4314134;Paulo Bento;0,60946215;0,650123413;0,683091085;0,663029962;0,6474541584;
RS;4314159;Paverama;0,614315704;0,652746646;0,6520155;0,637899025;0,6742399062;
RS;4314175;Pedras Altas;0,558720357;0,607542326;0,583754009;0,54849067;0,5086658656;
RS;4314209;Pedro Osório;0,606600911;0,617783065;0,616077539;0,628584673;0,6415944594;
RS;4314308;Pejuçara;0,693260425;0,7155552;0,749296564;0,76796571;0,7585949329;
RS;4314407;Pelotas;0,75867213;0,752935414;0,768375022;0,776307213;0,7934348755;
RS;4314423;Picada Café;0,774790425;0,796825007;0,803437773;0,791483406;0,7933637096;
RS;4314456;Pinhal;0,646683714;0,662774342;0,683603246;0,682101285;0,6718469049;
RS;4314464;Pinhal da Serra;0,541622297;0,614359722;0,643544748;0,693039951;0,7264377165;
RS;4314472;Pinhal Grande;0,715818174;0,693613018;0,717561039;0,730248447;0,7332600951;
RS;4314498;Pinheirinho do Vale;0,660139701;0,667362618;0,680243589;0,685702096;0,7362842196;
RS;4314506;Pinheiro Machado;0,663894796;0,65061509;0,642598916;0,651921131;0,6829206506;
RS;4314548;Pinto Bandeira;;;;;;
RS;4314555;Pirapó;0,594271442;0,585695702;0,619020917;0,605202125;0,6359088661;
RS;4314605;Piratini;0,58589845;0,583172066;0,606006641;0,562110496;0,6474736814;
RS;4314704;Planalto;0,554344139;0,580439218;0,711138573;0,676488944;0,664477857;
RS;4314753;Poço das Antas;0,616034374;0,700889437;0,7601467;0,788352752;0,7801259999;
RS;4314779;Pontão;0,637366532;0,68575519;0,709488228;0,696095667;0,7070386242;
RS;4314787;Ponte Preta;0,661373543;0,688001024;0,653272838;0,709382744;0,7319276171;
RS;4314803;Portão;0,726155161;0,738770405;0,692933652;0,68387785;0,7150602038;
RS;4314902;Porto Alegre;0,815422665;0,815500666;0,815818187;0,810117057;0,8328851393;
RS;4315008;Porto Lucena;0,648134698;0,677329649;0,656886997;0,711363377;0,7270565134;
RS;4315057;Porto Mauá;0,689561563;0,738880593;0,657439824;0,735358935;0,740591346;
RS;4315073;Porto Vera Cruz;0,611505128;0,649902279;0,609333389;0,681097272;0,7117000443;
RS;4315107;Porto Xavier;0,729011731;0,721071676;0,7397775;0,724156689;0,7289855972;
RS;4315131;Pouso Novo;0,602300319;0,648434765;0,62529768;0,685893618;0,6651338705;
RS;4315149;Presidente Lucena;0,649568496;0,686528393;0,757125171;0,747772906;0,7165580225;
RS;4315156;Progresso;0,671695709;0,665834755;0,670977347;0,691865975;0,6945697088;
RS;4315172;Protásio Alves;0,604965768;0,638187524;0,625023687;0,655035781;0,665181185;
RS;4315206;Putinga;0,661742737;0,681458484;0,685765673;0,654803641;0,6657970328;
RS;4315305;Quaraí;0,586227823;0,609421329;0,628932217;0,647005656;0,6361165344;
RS;4315313;Quatro Irmãos;0,630502916;0,613422225;0,611066418;0,679787536;0,6844510498;
RS;4315321;Quevedos;0,65658232;0,58049914;0,597353913;0,609168962;0,6630250912;
RS;4315354;Quinze de Novembro;0,691018228;0,761475472;0,74710413;0,743951756;0,7192355315;
RS;4315404;Redentora;0,530876201;0,568291746;0,557222174;0,586872301;0,5349180624;
RS;4315453;Relvado;0,692602761;0,778913412;0,7276951;0,76218143;0,7462368006;
RS;4315503;Restinga Seca;0,657613649;0,652039524;0,657523651;0,649766454;0,6475638398;
RS;4315552;Rio dos Índios;0,557034146;0,56370906;0,60308369;0,571843242;0,5644937104;
RS;4315602;Rio Grande;0,785084648;0,791624134;0,778111225;0,771326707;0,7975692012;
RS;4315701;Rio Pardo;0,626222625;0,61109071;0,63751274;0,691149113;0,6968999772;
RS;4315750;Riozinho;0,645505284;0,666865408;0,631383314;0,664204987;0,6718538663;
RS;4315800;Roca Sales;0,737035736;0,696372022;0,697735357;0,718432484;0,7552482027;
RS;4315909;Rodeio Bonito;0,707058609;0,653061598;0,690995469;0,672043364;0,7381763944;
RS;4315958;Rolador;0,499457898;0,664026518;0,689034844;0,655514296;0,6313114063;
RS;4316006;Rolante;0,667996727;0,69398582;0,68878598;0,690979273;0,758466531;
RS;4316105;Ronda Alta;0,662054165;0,655835294;0,711880299;0,734460877;0,725371107;
RS;4316204;Rondinha;0,751360436;0,773293803;0,745437629;0,750341457;0,7069730561;
RS;4316303;Roque Gonzales;0,625026096;0,656197298;0,700058954;0,730984649;0,7106056501;
RS;4316402;Rosário do Sul;0,626333577;0,673005131;0,679452424;0,673495182;0,6686277681;
RS;4316428;Sagrada Família;0,646249544;0,592306288;0,635484;0,64353557;0,650226856;
RS;4316436;Saldanha Marinho;0,693750747;0,732867293;0,752523333;0,767254336;0,7716317142;
RS;4316451;Salto do Jacuí;0,703993998;0,677816124;0,682090137;0,715559881;0,7260518408;
RS;4316477;Salvador das Missões;0,56747204;0,695703856;0,682270647;0,784538225;0,793615818;
RS;4316501;Salvador do Sul;0,715327528;0,703620426;0,713553138;0,73914323;0,7510808079;
RS;4316600;Sananduva;0,67359923;0,677749932;0,730115587;0,741601397;0,7493784855;
RS;4316709;Santa Bárbara do Sul;0,704706575;0,689763182;0,71208627;0,736458698;0,7662616259;
RS;4316733;Santa Cecília do Sul;0,623854368;0,686397524;0,656068536;0,720885153;0,7207228662;
RS;4316758;Santa Clara do Sul;0,682909068;0,699656092;0,700694919;0,698213793;0,6857620239;
RS;4316808;Santa Cruz do Sul;0,770444168;0,72338283;0,75494587;0,819618383;0,8751309537;
RS;4316907;Santa Maria;0,807914531;0,78589323;0,810691364;0,797544774;0,8223367937;
RS;4316956;Santa Maria do Herval;0,633161496;0,643508383;0,689140142;0,696787328;0,7753607592;
RS;4316972;Santa Margarida do Sul;0,594507832;0,650692965;0,549673084;0,631148607;0,621399087;
RS;4317004;Santana da Boa Vista;0,569106713;0,587145366;0,60318883;0,595544289;0,6162819178;
RS;4317103;Santana do Livramento;0,598608348;0,611945271;0,623660263;0,653595901;0,679195651;
RS;4317202;Santa Rosa;0,73429987;0,787282755;0,835969571;0,826538222;0,8230454468;
RS;4317251;Santa Tereza;0,596962669;0,637942667;0,619217635;0,530845455;;
RS;4317301;Santa Vitória do Palmar;0,605169016;0,597271719;0,640110608;0,688347376;0,6731483716;
RS;4317400;Santiago;0,678541635;0,703298426;0,728348643;0,739637933;0,7360286021;
RS;4317509;Santo Ângelo;0,727605704;0,742314877;0,764535704;0,765151456;0,794587615;
RS;4317558;Santo Antônio do Palma;0,686386335;0,695682737;0,715004224;0,76277802;0,7663503557;
RS;4317608;Santo Antônio da Patrulha;0,624918624;0,641089265;0,681043845;0,682128628;0,7045435561;
RS;4317707;Santo Antônio das Missões;0,590020211;0,627999522;0,618309736;0,599960662;0,6161219015;
RS;4317756;Santo Antônio do Planalto;0,662973812;0,703831115;0,747279032;0,736912915;0,6974210637;
RS;4317806;Santo Augusto;0,682129608;0,716267744;0,72629904;0,741340656;0,7239060178;
RS;4317905;Santo Cristo;0,748302807;0,769467869;0,758057376;0,719284599;0,7238197824;
RS;4317954;Santo Expedito do Sul;0,64978773;0,685321868;0,7200838;0,721726453;0,7356635511;
RS;4318002;São Borja;0,679242726;0,685975172;0,724726452;0,707044886;0,7166785329;
RS;4318051;São Domingos do Sul;0,699255021;0,686320953;0,728360176;0,731121936;0,785697074;
RS;4318101;São Francisco de Assis;0,616963206;0,617226834;0,635124681;0,631831305;0,6269252811;
RS;4318200;São Francisco de Paula;0,600554419;0,619682435;0,635924397;0,499271855;0,6963026412;
RS;4318309;São Gabriel;0,704538705;0,70179091;0,676328468;0,702194339;0,6824854175;
RS;4318408;São Jerônimo;0,672042579;0,702426787;0,749506333;0,71268607;0,7076208314;
RS;4318424;São João da Urtiga;0,592779608;0,644520492;0,671251086;0,698991114;0,705504466;
RS;4318432;São João do Polêsine;0,616427934;0,655989989;0,649785523;0,690387502;0,7032929469;
RS;4318440;São Jorge;0,692108694;0,72218001;0,700535023;0,696662909;0,6532684936;
RS;4318457;São José das Missões;0,679601964;0,701352576;0,639282299;0,671130596;0,6741675017;
RS;4318465;São José do Herval;0,633315597;0,685915078;0,706167871;0,690181107;0,701987279;
RS;4318481;São José do Hortêncio;0,681068982;0,723524671;0,698578766;0,697925211;0,7068884587;
RS;4318499;São José do Inhacorá;0,648513974;0,695073817;0,698331721;0,746153078;0,721273428;
RS;4318507;São José do Norte;0,581125862;0,612087412;0,573672096;0,602767585;0,6081752128;
RS;4318606;São José do Ouro;0,686231515;0,674419582;0,689483703;0,729159378;0,7801501508;
RS;4318614;São José do Sul;0,638556201;0,620941546;0,630552251;0,681936673;0,6878986101;
RS;4318622;São José dos Ausentes;0,585666528;0,605650587;0,638544628;0,679114162;0,6567606281;
RS;4318705;São Leopoldo;0,759908159;0,765405949;0,783324672;0,796894774;0,8200141327;
RS;4318804;São Lourenço do Sul;0,633122222;0,626430676;0,672285133;0,685230289;0,7035496011;
RS;4318903;São Luiz Gonzaga;0,624247473;0,659543648;0,672519636;0,680308923;0,6738076323;
RS;4319000;São Marcos;0,722133044;0,733202497;0,763094927;0,765567461;0,7834787632;
RS;4319109;São Martinho;0,679292363;0,699357614;0,708772226;0,706416374;0,7137382885;
RS;4319125;São Martinho da Serra;0,550040353;0,683764192;0,639929567;0,677187911;0,6213878116;
RS;4319158;São Miguel das Missões;0,616574847;0,639903335;0,660531024;0,672854897;0,6429373614;
RS;4319208;São Nicolau;0,58731865;0,619146386;0,644893879;0,626977722;0,6064362135;
RS;4319307;São Paulo das Missões;0,700023095;0,669535646;0,717756068;0,690212609;0,7013123644;
RS;4319356;São Pedro da Serra;0,63285131;0,628471493;0,647408864;0,661665919;0,6858691624;
RS;4319364;São Pedro das Missões;0,545136924;0,535768879;0,554565577;0,663371343;0,6335055638;
